id,name,date,latitude,longitude,nodes,links,mutualism,parasitism,predation,bc1,bc2,bc3,bc4,bc5,bc6,bc7,bc8,bc9,bc10,bc11,bc12,bc13,bc14,bc15,bc16,bc17,bc18,bc19,pc1,pc2,pc3,pc4,D
4431,kolpelke_2007_352,1999-07-29T00:00:00.0,47.23333,13.516667,9,8,0,8,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4432,kolpelke_2007_440,2002-08-08T00:00:00.0,47.23333,13.516667,12,9,0,9,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4433,kolpelke_2007_587,2003-08-01T00:00:00.0,47.23333,13.516667,13,14,0,14,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4434,kolpelke_2007_333,1998-08-22T00:00:00.0,47.23333,13.566667,8,7,0,7,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4435,kolpelke_2007_314,1998-08-23T00:00:00.0,47.23333,13.566667,8,8,0,8,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4436,kolpelke_2007_323,1998-08-24T00:00:00.0,47.23333,13.566667,5,4,0,4,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4437,kolpelke_2007_158,1994-08-10T00:00:00.0,47.25,13.533333,17,25,0,25,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4438,kolpelke_2007_338,1998-08-22T00:00:00.0,47.25,13.533333,3,2,0,2,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4439,kolpelke_2007_226,1996-08-27T00:00:00.0,47.26667,13.5,10,7,0,7,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4440,kolpelke_2007_463,1982-08-02T00:00:00.0,47.3,11.9,3,2,0,2,0,5.141239643096924,8.05872917175293,31.504947662353516,657.8477783203125,18.764249801635742,-6.815000057220459,25.57925033569336,13.186208724975586,-2.8272082805633545,13.186208724975586,-2.8272082805633545,1165.0,159.0,57.0,35.60429763793945,447.0,185.0,447.0,185.0,0.09416517561306036,-0.5526362291599932,0.7296660830042009,-0.7551446530596844,3.484730709905899
4441,kolpelke_2007_465,1982-08-05T00:00:00.0,47.3,11.9,2,1,0,1,0,5.141239643096924,8.05872917175293,31.504947662353516,657.8477783203125,18.764249801635742,-6.815000057220459,25.57925033569336,13.186208724975586,-2.8272082805633545,13.186208724975586,-2.8272082805633545,1165.0,159.0,57.0,35.60429763793945,447.0,185.0,447.0,185.0,0.09416517561306036,-0.5526362291599932,0.7296660830042009,-0.7551446530596844,3.484730709905899
4442,kolpelke_2007_37,1992-08-25T00:00:00.0,47.3,13.5,2,1,0,1,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4443,kolpelke_2007_240,1996-08-27T00:00:00.0,47.3,13.5,2,1,0,1,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4444,kolpelke_2007_716,2007-07-30T00:00:00.0,47.35,10.816667,2,1,0,1,0,4.692666530609131,7.634999752044678,31.77113151550293,617.8929443359375,17.560749053955078,-6.4704999923706055,24.03125,12.28345775604248,-2.6102499961853027,12.28345775604248,-2.6102499961853027,1247.0,165.0,69.0,33.02379608154297,471.0,219.0,471.0,219.0,-0.21532604941892833,-1.2457251607865047,0.7212298939663679,-0.5904013958581661,4.343372244874025
4445,kolpelke_2007_595,2003-07-30T00:00:00.0,47.35,13.683333,8,6,0,6,0,3.340562343597412,8.246832847595215,33.145103454589844,632.8621215820312,16.497249603271484,-8.383749961853027,24.881000518798828,11.116791725158691,-3.5328333377838135,11.116791725158691,-4.223916530609131,1511.0,196.0,77.0,29.3477840423584,543.0,268.0,543.0,268.0,-0.5180692674378373,-2.051041216143686,1.486590377350362,-0.5532932145332351,6.46351628290446
4446,kolpelke_2007_594,2003-07-30T00:00:00.0,47.36667,13.666667,5,4,0,4,0,3.340562343597412,8.246832847595215,33.145103454589844,632.8621215820312,16.497249603271484,-8.383749961853027,24.881000518798828,11.116791725158691,-3.5328333377838135,11.116791725158691,-4.223916530609131,1511.0,196.0,77.0,29.3477840423584,543.0,268.0,543.0,268.0,-0.5180692674378373,-2.051041216143686,1.486590377350362,-0.5532932145332351,6.46351628290446
4447,kolpelke_2007_153,1987-07-18T00:00:00.0,47.38333,11.6,12,11,0,11,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
4448,kolpelke_2007_781,1989-06-29T00:00:00.0,47.38333,11.6,8,7,0,7,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
4449,kolpelke_2007_24,1991-08-30T00:00:00.0,47.38333,11.6,6,5,0,5,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
4450,kolpelke_2007_86,1989-08-10T00:00:00.0,47.4,14.183333,10,9,0,9,0,2.66461443901062,8.224770545959473,33.05975341796875,637.0984497070312,15.776249885559082,-9.102250099182129,24.87849998474121,10.48900032043457,-4.886208534240723,10.48900032043457,-4.886208534240723,1521.0,190.0,78.0,27.319124221801758,528.0,267.0,528.0,267.0,-0.305568516759894,-2.208131922320174,1.4444313338993533,-0.4870089750570685,6.240122739964271
4451,kolpelke_2007_154,1987-07-18T00:00:00.0,47.41667,11.65,19,32,0,32,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
922,saldanha_1980_19800101_922,1980-01-01T00:00:00.0,38.778525,-9.017122,35,96,0,0,66,16.865142822265625,8.05223560333252,40.854061126708984,412.555908203125,27.7439022064209,8.034146308898926,19.709754943847656,12.724492073059082,21.82581329345703,22.21504020690918,12.0027437210083,703.0,115.0,6.0,64.42520904541016,321.0,32.0,40.0,301.0,-1.4529040362729337,3.432475585933835,-2.184170759256978,-1.0559195776820816,11.017474940587988
4453,kolpelke_2007_38,1992-08-26T00:00:00.0,47.41667,11.65,9,8,0,8,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
4454,kolpelke_2007_586,2003-07-29T00:00:00.0,47.41667,13.65,22,21,0,21,0,3.3882498741149902,8.198583602905273,33.546443939208984,619.1551513671875,16.302249908447266,-8.137249946594238,24.439498901367188,10.995833396911621,-3.3333752155303955,10.995833396911621,-3.9797916412353516,1490.0,195.0,76.0,30.2922306060791,543.0,262.0,543.0,265.0,-0.5295696570668813,-2.018522417981354,1.3869521647732328,-0.6337452860464493,6.484887870360945
4455,kolpelke_2007_3,1987-07-20T00:00:00.0,47.43333,11.75,3,2,0,2,0,6.445718765258789,8.085479736328125,31.884376525878906,651.88525390625,19.930500030517578,-5.428249835968018,25.358749389648438,14.428500175476074,-1.444374918937683,14.428500175476074,-1.444374918937683,1223.0,168.0,60.0,36.35490798950195,475.0,196.0,475.0,196.0,-0.36562802439393005,-0.4549361086121926,0.8785833665639252,-0.6835953426807444,3.818482857110048
4456,kolpelke_2007_313,1998-08-23T00:00:00.0,47.43333,13.5,13,12,0,12,0,3.3882498741149902,8.198583602905273,33.546443939208984,619.1551513671875,16.302249908447266,-8.137249946594238,24.439498901367188,10.995833396911621,-3.3333752155303955,10.995833396911621,-3.9797916412353516,1490.0,195.0,76.0,30.2922306060791,543.0,262.0,543.0,265.0,-0.5295696570668813,-2.018522417981354,1.3869521647732328,-0.6337452860464493,6.484887870360945
4457,kolpelke_2007_318,1998-08-23T00:00:00.0,47.43333,13.6,14,17,0,17,0,3.3882498741149902,8.198583602905273,33.546443939208984,619.1551513671875,16.302249908447266,-8.137249946594238,24.439498901367188,10.995833396911621,-3.3333752155303955,10.995833396911621,-3.9797916412353516,1490.0,195.0,76.0,30.2922306060791,543.0,262.0,543.0,265.0,-0.5295696570668813,-2.018522417981354,1.3869521647732328,-0.6337452860464493,6.484887870360945
4458,kolpelke_2007_87,1989-08-10T00:00:00.0,47.43333,14.133333,5,4,0,4,0,3.874833345413208,8.72670841217041,33.5600700378418,656.4594116210938,17.508499145507812,-8.494750022888184,26.003250122070312,11.90666675567627,-4.073291778564453,11.90666675567627,-4.073291778564453,1370.0,178.0,69.0,29.964496612548828,493.0,237.0,493.0,237.0,-0.14701657448142985,-1.3839332289715789,1.358048177949503,-0.48367879035220457,5.079692164038379
4459,kolpelke_2007_1,1987-07-20T00:00:00.0,47.45,11.616667,17,29,0,29,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
4460,kolpelke_2007_25,1991-08-30T00:00:00.0,47.45,11.616667,4,3,0,3,0,4.297916889190674,7.292375087738037,30.644094467163086,621.90966796875,17.155250549316406,-6.641749858856201,23.797000885009766,11.971458435058594,-3.049999952316284,11.971458435058594,-3.049999952316284,1291.0,171.0,63.0,34.40165710449219,489.0,208.0,489.0,208.0,-0.14762160128498733,-1.2835688430890737,0.6507240645870741,-0.8886942896844767,4.457234771295729
4461,kolpelke_2007_651,2005-06-14T00:00:00.0,47.55,9.1,9,6,0,6,0,8.943416595458984,8.193666458129883,31.521678924560547,681.7785034179688,23.367000579833984,-2.6267499923706055,25.993751525878906,17.362791061401367,1.9488334655761719,17.362791061401367,0.6129999756813049,983.0,121.0,53.0,26.955188751220703,342.0,171.0,342.0,184.0,-0.13929344663669915,0.6575479635047331,0.26284591745340424,0.34503098875955607,2.754628661498986
4462,kolpelke_2007_88,1989-08-11T00:00:00.0,47.58333,13.933333,10,9,0,9,0,4.65805196762085,8.642395973205566,33.1561393737793,660.9710083007812,18.353750228881836,-7.711999893188477,26.065750122070312,12.742375373840332,-3.3654167652130127,12.742375373840332,-3.3654167652130127,1376.0,183.0,72.0,30.413545608520508,503.0,251.0,503.0,251.0,-0.40092284549302276,-1.35473355175997,1.4591455665594821,-0.37310876388146913,5.220293482535788
4463,kolpelke_2007_89,1989-08-11T00:00:00.0,47.6,13.766667,13,16,0,16,0,4.682781219482422,8.208603858947754,32.654815673828125,645.1201782226562,17.96525001525879,-7.172249794006348,25.137500762939453,12.60604190826416,-2.248833417892456,12.60604190826416,-3.068624973297119,1475.0,195.0,78.0,29.53172492980957,535.0,272.0,535.0,274.0,-0.7420952334376595,-1.7581561072769003,1.5021702878252987,-0.35625701753852157,6.034735739899973
4464,kolpelke_2007_639,2005-06-15T00:00:00.0,47.61667,9.15,13,10,0,10,0,8.943416595458984,8.193666458129883,31.521678924560547,681.7785034179688,23.367000579833984,-2.6267499923706055,25.993751525878906,17.362791061401367,1.9488334655761719,17.362791061401367,0.6129999756813049,983.0,121.0,53.0,26.955188751220703,342.0,171.0,342.0,184.0,-0.13929344663669915,0.6575479635047331,0.26284591745340424,0.34503098875955607,2.754628661498986
4465,kolpelke_2007_606,2004-06-10T00:00:00.0,47.65,8.9,3,2,0,2,0,8.973708152770996,8.250624656677246,31.62885856628418,682.2769165039062,23.465999603271484,-2.6197500228881836,26.085750579833984,17.379375457763672,1.9649583101272583,17.379375457763672,0.6152500510215759,969.0,118.0,55.0,25.35025405883789,333.0,174.0,333.0,189.0,-0.12259756482250252,0.6358383522072116,0.2621697000004695,0.48662274869710126,2.831669714186673
4466,kolpelke_2007_656,2005-06-14T00:00:00.0,47.65,8.9,5,3,0,3,0,8.973708152770996,8.250624656677246,31.62885856628418,682.2769165039062,23.465999603271484,-2.6197500228881836,26.085750579833984,17.379375457763672,1.9649583101272583,17.379375457763672,0.6152500510215759,969.0,118.0,55.0,25.35025405883789,333.0,174.0,333.0,189.0,-0.12259756482250252,0.6358383522072116,0.2621697000004695,0.48662274869710126,2.831669714186673
4467,kolpelke_2007_683,2006-07-03T00:00:00.0,47.65,8.9,2,1,0,1,0,8.973708152770996,8.250624656677246,31.62885856628418,682.2769165039062,23.465999603271484,-2.6197500228881836,26.085750579833984,17.379375457763672,1.9649583101272583,17.379375457763672,0.6152500510215759,969.0,118.0,55.0,25.35025405883789,333.0,174.0,333.0,189.0,-0.12259756482250252,0.6358383522072116,0.2621697000004695,0.48662274869710126,2.831669714186673
4468,kolpelke_2007_686,2006-07-04T00:00:00.0,47.65,8.9,3,2,0,2,0,8.973708152770996,8.250624656677246,31.62885856628418,682.2769165039062,23.465999603271484,-2.6197500228881836,26.085750579833984,17.379375457763672,1.9649583101272583,17.379375457763672,0.6152500510215759,969.0,118.0,55.0,25.35025405883789,333.0,174.0,333.0,189.0,-0.12259756482250252,0.6358383522072116,0.2621697000004695,0.48662274869710126,2.831669714186673
4469,kolpelke_2007_685,2006-07-04T00:00:00.0,47.68333,9.116667,2,1,0,1,0,8.956812858581543,7.920875072479248,30.69987678527832,680.1159057617188,23.29924964904785,-2.5017499923706055,25.80099868774414,17.366291046142578,1.9272916316986084,17.366291046142578,0.6819166541099548,876.0,108.0,48.0,26.443328857421875,301.0,152.0,301.0,167.0,0.14502668920478737,0.887623239509558,-0.08727154166190536,0.3699070756968869,2.9235089113389408
4470,kolpelke_2007_638,2005-06-11T00:00:00.0,47.68333,9.0,7,5,0,5,0,8.871864318847656,8.592978477478027,32.208473205566406,688.3074951171875,23.741750717163086,-2.9375,26.679250717163086,17.37237548828125,1.810666561126709,17.37237548828125,0.47062501311302185,866.0,106.0,49.0,24.634706497192383,293.0,156.0,293.0,173.0,0.19008261958927186,0.985545462143452,0.11868879342856391,0.554916554879881,2.9801599474909817
4471,kolpelke_2007_324,1998-08-24T00:00:00.0,47.71667,13.633333,7,6,0,6,0,6.636083126068115,8.36050033569336,32.68852996826172,661.2350463867188,20.225250244140625,-5.35099983215332,25.576250076293945,14.74424934387207,-0.3454582393169403,14.74424934387207,-1.3778332471847534,1506.0,198.0,85.0,28.237051010131836,542.0,293.0,542.0,297.0,-1.2581626311956984,-1.5296013682119916,1.7380864014048962,0.06192395727567632,6.249324847808305
4472,kolpelke_2007_640,2005-06-10T00:00:00.0,47.71667,8.983333,6,5,0,5,0,8.871864318847656,8.592978477478027,32.208473205566406,688.3074951171875,23.741750717163086,-2.9375,26.679250717163086,17.37237548828125,1.810666561126709,17.37237548828125,0.47062501311302185,866.0,106.0,49.0,24.634706497192383,293.0,156.0,293.0,173.0,0.19008261958927186,0.985545462143452,0.11868879342856391,0.554916554879881,2.9801599474909817
4473,kolpelke_2007_653,2005-06-18T00:00:00.0,47.71667,8.983333,7,6,0,6,0,8.871864318847656,8.592978477478027,32.208473205566406,688.3074951171875,23.741750717163086,-2.9375,26.679250717163086,17.37237548828125,1.810666561126709,17.37237548828125,0.47062501311302185,866.0,106.0,49.0,24.634706497192383,293.0,156.0,293.0,173.0,0.19008261958927186,0.985545462143452,0.11868879342856391,0.554916554879881,2.9801599474909817
4474,kolpelke_2007_681,2006-07-02T00:00:00.0,47.71667,8.983333,9,7,0,7,0,8.871864318847656,8.592978477478027,32.208473205566406,688.3074951171875,23.741750717163086,-2.9375,26.679250717163086,17.37237548828125,1.810666561126709,17.37237548828125,0.47062501311302185,866.0,106.0,49.0,24.634706497192383,293.0,156.0,293.0,173.0,0.19008261958927186,0.985545462143452,0.11868879342856391,0.554916554879881,2.9801599474909817
4475,kolpelke_2007_710,2007-07-03T00:00:00.0,47.71667,8.983333,10,9,0,9,0,8.871864318847656,8.592978477478027,32.208473205566406,688.3074951171875,23.741750717163086,-2.9375,26.679250717163086,17.37237548828125,1.810666561126709,17.37237548828125,0.47062501311302185,866.0,106.0,49.0,24.634706497192383,293.0,156.0,293.0,173.0,0.19008261958927186,0.985545462143452,0.11868879342856391,0.554916554879881,2.9801599474909817
4476,kolpelke_2007_652,2005-06-17T00:00:00.0,47.71667,9.016667,8,6,0,6,0,8.956812858581543,7.920875072479248,30.69987678527832,680.1159057617188,23.29924964904785,-2.5017499923706055,25.80099868774414,17.366291046142578,1.9272916316986084,17.366291046142578,0.6819166541099548,876.0,108.0,48.0,26.443328857421875,301.0,152.0,301.0,167.0,0.14502668920478737,0.887623239509558,-0.08727154166190536,0.3699070756968869,2.9235089113389408
4477,kolpelke_2007_684,2006-07-04T00:00:00.0,47.71667,9.016667,7,6,0,6,0,8.956812858581543,7.920875072479248,30.69987678527832,680.1159057617188,23.29924964904785,-2.5017499923706055,25.80099868774414,17.366291046142578,1.9272916316986084,17.366291046142578,0.6819166541099548,876.0,108.0,48.0,26.443328857421875,301.0,152.0,301.0,167.0,0.14502668920478737,0.887623239509558,-0.08727154166190536,0.3699070756968869,2.9235089113389408
4478,kolpelke_2007_713,2007-07-04T00:00:00.0,47.71667,9.25,3,2,0,2,0,9.05831241607666,8.040750503540039,30.88231086730957,686.20703125,23.558500289916992,-2.478250026702881,26.03675079345703,17.55120849609375,1.9861249923706055,17.55120849609375,0.6962082982063293,879.0,110.0,47.0,28.28647232055664,307.0,148.0,307.0,162.0,0.12312188053001893,0.9922694787472223,-0.018952482744086847,0.2774119822918408,2.8143917929031526
4479,kolpelke_2007_604,2004-06-10T00:00:00.0,47.73333,8.983333,3,2,0,2,0,8.871864318847656,8.592978477478027,32.208473205566406,688.3074951171875,23.741750717163086,-2.9375,26.679250717163086,17.37237548828125,1.810666561126709,17.37237548828125,0.47062501311302185,866.0,106.0,49.0,24.634706497192383,293.0,156.0,293.0,173.0,0.19008261958927186,0.985545462143452,0.11868879342856391,0.554916554879881,2.9801599474909817
